Maker,Sub_Category,Count,Year,Vehicle_Type
HOP ELECTRIC MOBILITY PVT LTD,Unnamed: 3,355,2024,2W
HOUSTAN INNOVATION LLP,Unnamed: 3,5,2024,2W
HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),Unnamed: 3,1,2024,2W
IDEAL JAWA INDIA PVT LTD,Unnamed: 3,2,2024,2W
IGOWISE MOBILITY PVT LTD,Unnamed: 3,9,2024,2W
INDIA KAWASAKI MOTORS PVT LTD,Unnamed: 3,3725,2024,2W
INDIA YAMAHA MOTOR PVT LTD,Unnamed: 3,658613,2024,2W
IRA EDUTECH PVT LTD,Unnamed: 3,11,2024,2W
IVOOMI INNOVATION PVT LTD,Unnamed: 3,1115,2024,2W
IZANAU ELECTRIC LLP,Unnamed: 3,24,2024,2W
JEEVAA E-BIKE MFG PVT LTD,Unnamed: 3,5,2024,2W
JIANGSU AIMA (IMPORTER: FUTURE EV),Unnamed: 3,55,2024,2W
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),Unnamed: 3,16,2024,2W
JIANGSU DALONG (IMPORTER: ENGTIAN ELECTRIC),Unnamed: 3,4,2024,2W
JIANGSU DALONG (IMPORTER: KINGCHE MOBILITY),Unnamed: 3,10,2024,2W
JIANGSU DALONG (IMPORTER: SABOO TOR),Unnamed: 3,33,2024,2W
JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES),Unnamed: 3,12,2024,2W
JIANGSU DALONG JIANHAO (IMPORTER: GREEN INDIA),Unnamed: 3,1,2024,2W
JIANGSU GUOWEI (IMPORTER:ELECTRO-TECH),Unnamed: 3,7,2024,2W
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),Unnamed: 3,20,2024,2W
JIANGSU JINPENG (IMPORTER:RAFT MOTORS P. LTD),Unnamed: 3,36,2024,2W
JIANGSU SUNHOU (IMPORTER: SABOO TOR),Unnamed: 3,5,2024,2W
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),Unnamed: 3,13,2024,2W
JIANGSU XINRI (IMPORTER: NISIKI TECHNOLOGIES),Unnamed: 3,2,2024,2W
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),Unnamed: 3,147,2024,2W
JITENDRA NEW EV-TECH PVT. LTD,Unnamed: 3,922,2024,2W
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),Unnamed: 3,60,2024,2W
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),Unnamed: 3,144,2024,2W
JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),Unnamed: 3,100,2024,2W
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),Unnamed: 3,31,2024,2W
KABIRA MOBILITY LLP,Unnamed: 3,33,2024,2W
KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),Unnamed: 3,141,2024,2W
KAINING (HONGKONG) (IMPORTER: ENERGY AUTOMOBILE),Unnamed: 3,19,2024,2W
KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES),Unnamed: 3,19,2024,2W
KAINING (HONGKONG) (IMPORTER:M/S IZANAU ELECTRIC),Unnamed: 3,22,2024,2W
KAINING (HONGKONG) (IMPORTER:RAILIES MOTO),Unnamed: 3,5,2024,2W
KAINING (HONGKONG) (IMPORTER: TOXMO ELECTRIC),Unnamed: 3,2,2024,2W
KAINING (HONGKONG) (IMPORTER: VOLTA EV PVT LTD),Unnamed: 3,5,2024,2W
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,Unnamed: 3,11440,2024,2W
KLB KOMAKI PVT LTD,Unnamed: 3,3566,2024,2W
KTM MOTORRAD AG,Unnamed: 3,2,2024,2W
KYTE ENERGY PVT. LTD.,Unnamed: 3,408,2024,2W
LECTRIX E VEHICLES PVT LTD,Unnamed: 3,5135,2024,2W
LIMA VEHICLE GROUP(IMPORTER: ROUTE & MARS EV LLP),Unnamed: 3,2,2024,2W
LORDS AUTOMATIVE PVT LTD,Unnamed: 3,4,2024,2W
MAC INTERNATIONAL (IMPORTER:HONESTY),Unnamed: 3,1,2024,2W
MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),Unnamed: 3,45,2024,2W
MAC INTERNATIONAL (IMPORTER: SUNDAK SOLAR),Unnamed: 3,1,2024,2W
MAHINDRA ELECTRIC MOBILITY LIMITED,Unnamed: 3,1,2024,2W
MAHINDRA & MAHINDRA LIMITED,Unnamed: 3,5,2024,2W
MARUTHISAN PVT LTD,Unnamed: 3,120,2024,2W
MARUTI SUZUKI INDIA LTD,Unnamed: 3,10,2024,2W
MATTER MOTOR WORKS PVT LTD,Unnamed: 3,24,2024,2W
MAULIRAJ INDUSTRIES LLP,Unnamed: 3,1,2024,2W
MECPOWER MOBILITY PVT. LTD.,Unnamed: 3,240,2024,2W
MERCURY EV TECH LTD,Unnamed: 3,2,2024,2W
MEW ELECTRICALS LIMITED,Unnamed: 3,7,2024,2W
MICROAUTOTECH PVT. LTD.,Unnamed: 3,3,2024,2W
MIRAKLE 5 AUTOMOBILES PVT LTD,Unnamed: 3,17,2024,2W
MODIKA INTERNATIONAL (IMPORTER: FRANKLIN EV),Unnamed: 3,31,2024,2W
MOTOVOLT MOBILITY PVT LTD,Unnamed: 3,310,2024,2W
NANJING VMOTO (IMPORTER: FORTUNEV),Unnamed: 3,1,2024,2W
NDS ECO MOTORS PVT LTD,Unnamed: 3,13,2024,2W
NINGBO LONGJIA (IMPORTER: ADISHWAR AUTO),Unnamed: 3,143,2024,2W
NINGBO SANJIANG (IMPORTER: VABRO EVTECH),Unnamed: 3,46,2024,2W
NISIKI TECHNOLOGIES PVT LTD,Unnamed: 3,28,2024,2W
NUMEROS MOTORS PVT LTD,Unnamed: 3,252,2024,2W
OBEN ELECTRIC VEHICLES PVT LTD,Unnamed: 3,634,2024,2W
ODYSSE ELECTRIC VEHICLES PVT LTD,Unnamed: 3,1534,2024,2W
OKAYA EV PVT LTD,Unnamed: 3,6099,2024,2W
OKINAWA AUTOTECH PVT LTD,Unnamed: 3,4855,2024,2W
OLA ELECTRIC TECHNOLOGIES PVT LTD,Unnamed: 3,406479,2024,2W
OMJAY EV LIMITED,Unnamed: 3,14,2024,2W
OTHERS,Unnamed: 3,269,2024,2W
OZOTEC AUTOMOBILE PRIVATE LIMITED,Unnamed: 3,103,2024,2W
PIAGGIO VEHICLES PVT LTD,Unnamed: 3,34778,2024,2W
POLARIS INDIA PVT LTD,Unnamed: 3,16,2024,2W
PORFITEL TECHNOLOGY (IMPORTER: AERORIDE),Unnamed: 3,106,2024,2W
PORWAL ELECTRIC,Unnamed: 3,6,2024,2W
PUR ENERGY PVT LTD,Unnamed: 3,5525,2024,2W
QIANJIANG-KEEWAY (IMPORTER: ADISHWAR AUTO),Unnamed: 3,684,2024,2W
QICHENG VEHICLE (IMPORTER: AUTOICARE INNOVATION),Unnamed: 3,28,2024,2W
QOOKEE TECHNOLOGIES (IMPORTER:VIKEBIKE INDIA),Unnamed: 3,28,2024,2W
QUANTUM ENERGY LTD.,Unnamed: 3,4002,2024,2W
REGENERATION E BIKES,Unnamed: 3,9,2024,2W
REVOLT INTELLICORP PVT LTD,Unnamed: 3,9951,2024,2W
RGM BUSINESS PLUS PVT LTD,Unnamed: 3,248,2024,2W
RIVER MOBILITY PVT LTD,Unnamed: 3,2510,2024,2W
ROWWET MOBILITY PVT LTD,Unnamed: 3,331,2024,2W
ROYAL AUTOMOBILES,Unnamed: 3,1,2024,2W
ROYAL-ENFIELD (UNIT OF EICHER LTD),Unnamed: 3,815429,2024,2W
SAI SAMEER POWER ELECTRIC VEHICLES PVT LTD,Unnamed: 3,7,2024,2W
SBTEK E MOTO PVT LTD,Unnamed: 3,11,2024,2W
SEEKA E MOTORS PVT LTD,Unnamed: 3,15,2024,2W
SHEMA E- VEHCILE & SOLAR PVT LTD,Unnamed: 3,1568,2024,2W
SIMPLEENERGY PVT LTD,Unnamed: 3,1419,2024,2W
SMAP VEHICLES (IMPORTER: ELEGO MOTORS),Unnamed: 3,8,2024,2W
SMARDA INDUSTRY (IMPORTER: RHYNO),Unnamed: 3,4,2024,2W
SOKUDO ELECTRIC INDIA PVT LTD,Unnamed: 3,418,2024,2W
SRIVARU MOTORS PVT LTD,Unnamed: 3,3,2024,2W
SUMEC CO LTD (IMPORTER: ROUTE & MARS EV LLP),Unnamed: 3,1,2024,2W
SUPERECO AUTOMOTIVE CO,Unnamed: 3,20,2024,2W
SUPERTECH EV LIMITED,Unnamed: 3,1,2024,2W
SUZUKI MOTORCYCLE INDIA PVT LTD,Unnamed: 3,955374,2024,2W
TATA MOTORS PASSENGER VEHICLES LTD,Unnamed: 3,0,2024,2W
THUKRAL ELECTRIC BIKES PVT LTD,Unnamed: 3,11,2024,2W
TORK MOTORS PVT LTD,Unnamed: 3,943,2024,2W
TRIUMPH MOTORCYCLES (INDIA) PVT LTD,Unnamed: 3,1072,2024,2W
TUNWAL E MOTORS PVT LTD,Unnamed: 3,16,2024,2W
TVS MOTOR COMPANY LTD,Unnamed: 3,3239155,2024,2W
TYST DRIVE INDIA PVT LTD,Unnamed: 3,6,2024,2W
ULTRAVIOLETTE AUTOMOTIVE PVT LTD,Unnamed: 3,408,2024,2W
VELOCIFERO (IMPORTER: KAWVELOCE MOTORS PVT LTD),Unnamed: 3,3,2024,2W
VINTAGE VEHICLES,Unnamed: 3,1,2024,2W
WARDWIZARD INNOVATIONS & MOBILITY LIMITED,Unnamed: 3,10922,2024,2W
WARIVO MOTOR INDIA PVT LTD,Unnamed: 3,118,2024,2W
WHITE CARBON MOTORS PVT LTD,Unnamed: 3,22,2024,2W
WUXI DONGMA (IMPORTER: DYNAM PRECISION),Unnamed: 3,6,2024,2W
WUXI JIYAYI (IMPORTER: IZANAU ELECTRIC LLP),Unnamed: 3,99,2024,2W
WUXI MAYA (IMPORTER: DYNAMO ELECTRIC P. LTD.),Unnamed: 3,95,2024,2W
WUXI NOOMA (IMPORTER: KKL HITECH EV),Unnamed: 3,1,2024,2W
WUXI NOOMA (IMPORTER: SMARTNK  ELECTRIC VEHICLE),Unnamed: 3,8,2024,2W
WUXI SAIGE ELECTRIC (IMPORTER: DELTA AUTOCORP LLP),Unnamed: 3,133,2024,2W
WUXI SAIGE ELECTRIC (IMPORTER: GLORIOUS DIGITAL),Unnamed: 3,3,2024,2W
WUXI SAIGE (IMPORTER: DM GREEN ENERGY),Unnamed: 3,34,2024,2W
WUXI SAIGE (IMPORTER: ELECTRO-TECH),Unnamed: 3,9,2024,2W
WUXI SAIGE (IMPORTER: E-VISHWA ELECTOBIKE),Unnamed: 3,4,2024,2W
WUXI SAIGE (IMPORTER: KKL HITECH EV),Unnamed: 3,3,2024,2W
WUXI SAIGE (IMPORTER: NGAGE IMPEX),Unnamed: 3,16,2024,2W
WUXI SAIGE (IMPORTER: WARIVO MOTOR),Unnamed: 3,332,2024,2W
WUXI SAIGE (IMPORTER: ZELIO AUTO PVT.LTD.),Unnamed: 3,26,2024,2W
WUXI SHENGBAO (IMPORTER:ELECTRIC ONE ENERGY),Unnamed: 3,74,2024,2W
WUXI SHENGBAO (IMPORTER:SHEMA E-VEHICLE),Unnamed: 3,51,2024,2W
WUXI TENGHUI (IMPORTER: BOHRE ELECTRIC),Unnamed: 3,6,2024,2W
WUXI TENGHUI (IMPORTER: FEZORA INDIA),Unnamed: 3,21,2024,2W
WUXI TENGHUI (IMPORTER: FLYCON MOTORS),Unnamed: 3,211,2024,2W
WUXI TENGHUI (IMPORTER: FRANKLIN EV INDIA),Unnamed: 3,31,2024,2W
WUXI TENGHUI (IMPORTER: HOP ELECTRIC MOBILITY),Unnamed: 3,198,2024,2W
WUXI TENGHUI (IMPORTER: JAIDKA POWER),Unnamed: 3,26,2024,2W
WUXI TENGHUI (IMPORTER: JOZHI SERVICES),Unnamed: 3,132,2024,2W
WUXI TENGHUI (IMPORTER: RADHA MOBILITIES LLP),Unnamed: 3,10,2024,2W
WUXI TENGHUI (IMPORTER: REMARK ELECTRIC),Unnamed: 3,6,2024,2W
WUXI TENGHUI (IMPORTER: SEEKA E MOTORS),Unnamed: 3,254,2024,2W
WUXI TENGHUI INTERNATIONAL (IMPORTER: FEZORA),Unnamed: 3,20,2024,2W
WUXI TENGHUI INTERNATIONAL (IMPORTER: FRANKLIN EV),Unnamed: 3,13,2024,2W
WUXI TOURWE (IMPORTER: GOREEN E-MOBILITY),Unnamed: 3,339,2024,2W
WUXI YIZHILING (IMPORTER: HOMFEEL VEGH),Unnamed: 3,40,2024,2W
XIDAA MOTO PVT LTD,Unnamed: 3,1,2024,2W
YADEA TECHNOLOGY (IMPORTER: YULU BIKES),Unnamed: 3,11,2024,2W
YANGGUANG LINGMU (IMPORTER: DAWNGATE BUSINESS),Unnamed: 3,1,2024,2W
YANGGUANG LINGMU (IMPORTER: ECOINDIA),Unnamed: 3,1,2024,2W
YANGGUANG LINGMU (IMPORTER: FLYCON MOTORS),Unnamed: 3,119,2024,2W
YANGGUANG LINGMU (IMPORTER: REMARK ELECTRIC),Unnamed: 3,13,2024,2W
YANGGUANG LINGMU (IMPORTER: XWLS ELECTRIC),Unnamed: 3,13,2024,2W
YOUYAKU ELECTRIC (IMPORTER: HOUSTAN INNOVATION),Unnamed: 3,178,2024,2W
YOUYAKU ELECTRIC (IMPORTER:IME VEHICLES PVT LTD),Unnamed: 3,266,2024,2W
YOUYAKU ELECTRIC (IMPORTER:KRISHIKA EV INDIA),Unnamed: 3,26,2024,2W
YOUYAKU ELECTRIC (IMPORTER:NEWTRON ELECTRIC),Unnamed: 3,77,2024,2W
YOUYAKU ELECTRIC (IMPORTER:ONZO EV),Unnamed: 3,46,2024,2W
YOUYAKU ELECTRIC (IMPORTER: SASDAL ENTERPRISES),Unnamed: 3,127,2024,2W
YOUYAKU ELECTRIC (IMPORTER: SHEMA E-VEHICLE),Unnamed: 3,5,2024,2W
YOUYAKU ELECTRIC (IMPORTER: SMOBILITY EV),Unnamed: 3,72,2024,2W
YOUYAKU ELECTRIC (IMPORTER: TVISI ELECTRIC),Unnamed: 3,19,2024,2W
ZAP (HK) (IMPORTER: IZANAU ELECTRIC),Unnamed: 3,69,2024,2W
ZAP (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),Unnamed: 3,8,2024,2W
ZELIO AUTO PVT LTD,Unnamed: 3,24,2024,2W
ZHEJIANG CFMOTO (IMPORTER: ADISHWAR AUTO),Unnamed: 3,31,2024,2W
ZHEJIANG CHANGLING (IMPORTER: ADISHWAR AUTO),Unnamed: 3,135,2024,2W
ZHEJIANG LUYUAN (IMPORTER: DYNAM EV TECH),Unnamed: 3,16,2024,2W
ZHEJIANG MORNI (IMPORTER: ADISHWAR AUTO),Unnamed: 3,38,2024,2W
ZHEJIANG QIANJIANG (IMPORTER: ADISHWAR AUTO),Unnamed: 3,240,2024,2W
ZHEJIANG TIANYING  (IMPORTER: NEWTRON ELECTRIC),Unnamed: 3,7,2024,2W
ZHONGHUALONG (IMPORTER: POWORO PVT LTD),Unnamed: 3,124,2024,2W
ZHONGXING (IMPORTER:GREENO AUTOMOBILE),Unnamed: 3,9,2024,2W
A-1 SUREJA INDUSTRIES,Unnamed: 4,0,2024,2W
ABZO MOTORS PVT LTD,Unnamed: 4,0,2024,2W
ADISHWAR AUTO RIDE INDIA PVT LTD,Unnamed: 4,0,2024,2W
ADRIS ELECTRIC PVT LTD,Unnamed: 4,0,2024,2W
AFTEK MOTORS INDIA PVT LTD,Unnamed: 4,0,2024,2W
ALTIUS EV TECH PVT LTD,Unnamed: 4,0,2024,2W
AMO MOBILITY SOLUTIONS PVT LTD,Unnamed: 4,0,2024,2W
AMPERE VEHICLES PRIVATE LIMITED,Unnamed: 4,0,2024,2W
ANCHI MOTORCYCLE  (IMPORTER: ECOTRINITY AUTOMOBILE,Unnamed: 4,0,2024,2W
ANCHI MOTORCYCLE (IMPORTER: EVNEXUS PVT. LTD.),Unnamed: 4,0,2024,2W
ANCHI MOTORCYCLE(IMPORTER:GREEN FUEL ALTERNATIVES),Unnamed: 4,0,2024,2W
ANCHI MOTORCYCLE (IMPORTER: YED ELECTRIC),Unnamed: 4,0,2024,2W
ANVITA AUTO TECH WORKS PVT LTD,Unnamed: 4,0,2024,2W
ASHNNI MOTORS PVT LTD,Unnamed: 4,0,2024,2W
ATHER ENERGY LTD,Unnamed: 4,61,2024,2W
ATUMOBILE PVT LTD,Unnamed: 4,0,2024,2W
AYAAN ELECTRONIC PVT LTD,Unnamed: 4,0,2024,2W
BAILI MOTOR (IMPORTER:A B MOTOSS EV PVT LTD),Unnamed: 4,0,2024,2W
BAJAJ AUTO LTD,Unnamed: 4,461,2024,2W
BATTRE ELECTRIC MOBLITY PVT LTD,Unnamed: 4,10,2024,2W
BENLING INDIA ENERGY AND TECHNOLOGY PVT LTD,Unnamed: 4,0,2024,2W
BGAUSS AUTO PRIVATE LIMITED,Unnamed: 4,305,2024,2W
BLIX CYCLES AND E-VEHICLES PVT LTD,Unnamed: 4,0,2024,2W
BMW INDIA PVT LTD,Unnamed: 4,7,2024,2W
BOOMA INNOVATIVE TRANSPORT SULUTIONS PVT LTD,Unnamed: 4,0,2024,2W
BOUNCE ELECTRIC 1 PVT LTD,Unnamed: 4,1416,2024,2W
BRB MEXICO S.A DE C.V,Unnamed: 4,0,2024,2W
BSA MOTORS,Unnamed: 4,0,2024,2W
BU4 AUTO PVT LTD,Unnamed: 4,0,2024,2W
CHANDANA CORPORATION,Unnamed: 4,0,2024,2W
CHETAK TECHNOLOGY LIMITED,Unnamed: 4,0,2024,2W
CHINA HAOCHEN (IMPORTER: ADMS MARKETING),Unnamed: 4,0,2024,2W
CHINA HAOCHEN (IMPORTER:SLSR ELECTRO),Unnamed: 4,0,2024,2W
CHONGQING CHARMING (IMPORTER: AYAAN ELECTRONICS).,Unnamed: 4,0,2024,2W
CLASSIC (INDIA) MOTORS,Unnamed: 4,0,2024,2W
CLASSIC LEGENDS PVT LTD,Unnamed: 4,11,2024,2W
DAO EVTECH PRIVATE LIMITED,Unnamed: 4,0,2024,2W
DONGMA VEHICLE (IMPORTER: MERCURY METALS),Unnamed: 4,0,2024,2W
DUCATI INDIA PVT LTD,Unnamed: 4,0,2024,2W
DUCATI MOTOR HOLDING S.P.A,Unnamed: 4,0,2024,2W
DURGA FILTERS PVT LTD,Unnamed: 4,0,2024,2W
E-ASHWA AUTOMOTIVE (HS 2W) PVT LTD,Unnamed: 4,0,2024,2W
ECOBIT INTERNATIONAL(IMPORTER: JHEV MOTORS),Unnamed: 4,0,2024,2W
ECO FUEL SYSTEMS (I) PVT LTD,Unnamed: 4,0,2024,2W
EICHER MOTORS LTD,Unnamed: 4,0,2024,2W
ELECTRECA VEHICLES,Unnamed: 4,0,2024,2W
ELECTRIC ALLIANCE(IMPORTER: ELLYSIUM AUTOMOTIVES),Unnamed: 4,0,2024,2W
ELEGO MOTORS PVT LTD,Unnamed: 4,0,2024,2W
ELTHOR ENERGY PRIVATE LIMITED,Unnamed: 4,0,2024,2W
ENGTIAN ELECTRIC BIKE PVT LTD,Unnamed: 4,0,2024,2W
ENIGMA AUTOMOBILES PVT LTD,Unnamed: 4,0,2024,2W
E ROYCE MOTORS INDIA PVT LTD,Unnamed: 4,0,2024,2W
ESCORTS CONSTRUCTION EQUIPMENT LTD,Unnamed: 4,0,2024,2W
ESCORTS R&D CENTRE,Unnamed: 4,0,2024,2W
E-SPRINTO GREEN ENERGY PVT LTD,Unnamed: 4,0,2024,2W
ESSEL ENERGY INFRA PVT LTD,Unnamed: 4,0,2024,2W
EVTRIC MOTORS PVT LTD,Unnamed: 4,0,2024,2W
EXERVAL PVT LTD,Unnamed: 4,0,2024,2W
FIADO INDUSTRIES PVT LTD,Unnamed: 4,0,2024,2W
FSTMOTO (IMPORTER: AUTOICARE INNOVATION),Unnamed: 4,0,2024,2W
FSTMOTO INTERNATIONAL (IMPORTER: TEDI (INDIA)),Unnamed: 4,0,2024,2W
FUJIYAMA POWER INFRA PVT. LTD.,Unnamed: 4,0,2024,2W
GAURA ELECTRIC VEHICLES PVT LTD,Unnamed: 4,0,2024,2W
GODAWARI ELECTRIC MOTORS PVT LTD,Unnamed: 4,0,2024,2W
GOGORO INDIA PVT LTD,Unnamed: 4,0,2024,2W
GOLDENLION (IMPORTER:ELLYSIUM AUTOMOTIVES PVT LTD),Unnamed: 4,0,2024,2W
GOREEN E-MOBILITY PVT LTD,Unnamed: 4,0,2024,2W
GREAVES ELECTRIC MOBILITY PVT LTD,Unnamed: 4,1,2024,2W
GUANGDONG TAYO (IMPORTER: ADISHWAR AUTO),Unnamed: 4,0,2024,2W
GUANGXI MEIBAO(IMPORTER: DYNAMO ELECTRIC),Unnamed: 4,0,2024,2W
HARLEY DAVIDSON (IMPORTER: HERO MOTOCORP),Unnamed: 4,0,2024,2W
H-D MOTOR COMPANY INDIA PVT LTD,Unnamed: 4,0,2024,2W
HERO ELECTRIC VEHICLE PVT LTD,Unnamed: 4,0,2024,2W
HERO ELECTRIC VEHICLES PVT. LTD,Unnamed: 4,0,2024,2W
HERO HONDA MOTORS  LTD,Unnamed: 4,0,2024,2W
HERO MOTOCORP LTD,Unnamed: 4,3352,2024,2W
HOMFEEL VEGH AUTOMOBILES PVT LTD,Unnamed: 4,0,2024,2W
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,Unnamed: 4,3568,2024,2W
HONGKONG WANGYUAN (IMPORTER:POWERTRANS MOBILITY),Unnamed: 4,0,2024,2W
HONGKONG YIXING (IMPORTER: ADMS MARKETING),Unnamed: 4,0,2024,2W
HONGKONG YIXING (IMPORTER: VICTORY ELECTRIC),Unnamed: 4,0,2024,2W
HOP ELECTRIC MOBILITY PVT LTD,Unnamed: 4,0,2024,2W
HOUSTAN INNOVATION LLP,Unnamed: 4,0,2024,2W
HSU DRAGON (IMPORTER: DARK FIGHT POWER PVT LTD),Unnamed: 4,0,2024,2W
IDEAL JAWA INDIA PVT LTD,Unnamed: 4,0,2024,2W
IGOWISE MOBILITY PVT LTD,Unnamed: 4,0,2024,2W
INDIA KAWASAKI MOTORS PVT LTD,Unnamed: 4,2,2024,2W
INDIA YAMAHA MOTOR PVT LTD,Unnamed: 4,2421,2024,2W
IRA EDUTECH PVT LTD,Unnamed: 4,0,2024,2W
IVOOMI INNOVATION PVT LTD,Unnamed: 4,0,2024,2W
IZANAU ELECTRIC LLP,Unnamed: 4,0,2024,2W
JEEVAA E-BIKE MFG PVT LTD,Unnamed: 4,0,2024,2W
JIANGSU AIMA (IMPORTER: FUTURE EV),Unnamed: 4,0,2024,2W
JIANGSU AIMA (IMPORTER: QUANTUM ENERGY),Unnamed: 4,0,2024,2W
JIANGSU DALONG (IMPORTER: ENGTIAN ELECTRIC),Unnamed: 4,0,2024,2W
JIANGSU DALONG (IMPORTER: KINGCHE MOBILITY),Unnamed: 4,0,2024,2W
JIANGSU DALONG (IMPORTER: SABOO TOR),Unnamed: 4,0,2024,2W
JIANGSU DALONG (IMPORTER:TYLOS ELECTRIC VEHICLES),Unnamed: 4,0,2024,2W
JIANGSU DALONG JIANHAO (IMPORTER: GREEN INDIA),Unnamed: 4,0,2024,2W
JIANGSU GUOWEI (IMPORTER:ELECTRO-TECH),Unnamed: 4,0,2024,2W
JIANGSU GUOWEI (IMPORTER: REVEAL ELECTRIC),Unnamed: 4,0,2024,2W
JIANGSU JINPENG (IMPORTER:RAFT MOTORS P. LTD),Unnamed: 4,0,2024,2W
JIANGSU SUNHOU (IMPORTER: SABOO TOR),Unnamed: 4,0,2024,2W
JIANGSU XINRI E-VEHICLE(IMPORTER SWIFT CUR.TECH.),Unnamed: 4,0,2024,2W
JIANGSU XINRI (IMPORTER: NISIKI TECHNOLOGIES),Unnamed: 4,0,2024,2W
JIANGSU ZHEENAIDA (IMPORTER: KLB GLOBAL),Unnamed: 4,0,2024,2W
JITENDRA NEW EV-TECH PVT. LTD,Unnamed: 4,10,2024,2W
JUNENG MOTORCYCLE (IMPORTER: ADMS MARKETING),Unnamed: 4,0,2024,2W
JUNENG MOTORCYCLE (IMPORTER: ISCOOT MOTERS),Unnamed: 4,0,2024,2W
JUNENG MOTORCYCLE (IMPORTER: JHEV MOTORS PVT LTD),Unnamed: 4,0,2024,2W
JUNENG MOTORCYCLE TECH. (IMPORTER: DELTA AUTOCORP),Unnamed: 4,0,2024,2W
KABIRA MOBILITY LLP,Unnamed: 4,0,2024,2W
KAINING (HONGKONG) (IMPORTER: COMPTECH MOTOCORP),Unnamed: 4,0,2024,2W
KAINING (HONGKONG) (IMPORTER: ENERGY AUTOMOBILE),Unnamed: 4,0,2024,2W
KAINING (HONGKONG) (IMPORTER: ENIGMA AUTOMOBILES),Unnamed: 4,0,2024,2W
KAINING (HONGKONG) (IMPORTER:M/S IZANAU ELECTRIC),Unnamed: 4,0,2024,2W
KAINING (HONGKONG) (IMPORTER:RAILIES MOTO),Unnamed: 4,0,2024,2W
KAINING (HONGKONG) (IMPORTER: TOXMO ELECTRIC),Unnamed: 4,0,2024,2W
KAINING (HONGKONG) (IMPORTER: VOLTA EV PVT LTD),Unnamed: 4,0,2024,2W
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,Unnamed: 4,20,2024,2W
KLB KOMAKI PVT LTD,Unnamed: 4,4,2024,2W
KTM MOTORRAD AG,Unnamed: 4,0,2024,2W
KYTE ENERGY PVT. LTD.,Unnamed: 4,0,2024,2W
LECTRIX E VEHICLES PVT LTD,Unnamed: 4,120,2024,2W
LIMA VEHICLE GROUP(IMPORTER: ROUTE & MARS EV LLP),Unnamed: 4,0,2024,2W
LORDS AUTOMATIVE PVT LTD,Unnamed: 4,0,2024,2W
MAC INTERNATIONAL (IMPORTER:HONESTY),Unnamed: 4,0,2024,2W
MAC INTERNATIONAL (IMPORTER: JHEV MOTORS PVT LTD),Unnamed: 4,0,2024,2W
MAC INTERNATIONAL (IMPORTER: SUNDAK SOLAR),Unnamed: 4,0,2024,2W
